ID,"Item title","Final URL","Image URL","Item description","Item category",Price,"Sale price"
177,"Fantazija: Split to Dubrovnik",cruise-split-dubrovnik-fantazija,/storage/ships/1_IMG_9543.jpg,,Deluxe,-,-
433,"Rhapsody: Split to Opatija 2022",cruise-split-opatija-rhapsody-2022,/storage/ships/rhapsody.jpg,"<p>Split is an excellent place to start your sea adventure regardless the sailing itinerary. The route going up north towards Istria becomes increasingly popular all thanks to its fantastic nature and beautiful coastal towns. You&rsquo;ll stop on the island of Korcula, sunny Hvar and visit the popular Blue Cave as well as explore two of the country&rsquo;s beautiful national parks, Brijuni and Kornati. The popular ancient Roman cities like Zadar and Pula are also parts of the route.&nbsp;</p>","Deluxe Superior",-,-
178,"My Way: Dubrovnik to Dubrovnik",cruise-dubrovnik-dubrovnik-my-way,/storage/ships/My_Way_-_002.jpg,,"Deluxe Superior",-,-
434,"Aquamarin: Dubrovnik to Opatija 2022",cruise-dubrovnik-opatija-aquamarin-2022,/storage/ships/cruise-dubrovnik-aquamarine.jpg,"<p>Join a lovely cruise on a small deluxe vessel, depart from Dubrovnik, one of the most famous cities in Croatia, heading to colourful and elegant Opatija located up north, with stops in most popular destinations: ancient Split with its Roman remains, Korčula, which is believed to be Marco Polo's birth place and the 3,000-year-old city of Zadar. Along the way, enjoy great sea views, delicious food and swim stops in picturesque secluded lagoons.&nbsp;</p>",Deluxe,-,-
435,"Ave Maria: Dubrovnik to Opatija 2022",cruise-dubrovnik-opatija-ave-maria-2022,/storage/ships/cruise-split-dubrovnik-ave-maria.jpg,"<p class=""MsoListParagraphCxSpLast"">Join a lovely cruise on a small deluxe vessel, depart from Dubrovnik,&nbsp; one of the most famous cities in Croatia, heading to colourful and elegant Opatija located up north, with stops in most popular destinations: ancient Split with its Roman remains, Korčula, which is believed to be Marco Polo's birth place and the 3,000-year-old city of Zadar. Along the way, enjoy great sea views, delicious food and swim stops in picturesque secluded lagoons.&nbsp;</p>","Deluxe Superior",-,-
180,"My Way: Split to Dubrovnik",cruise-split-dubrovnik-my-way,/storage/ships/My_Way_-_002.jpg,,"Deluxe Superior",-,-
436,"Fantazija: Dubrovnik to Opatija 2022",cruise-dubrovnik-opatija-fantazija-2022,/storage/ships/1_IMG_9543.jpg,"<p>Join a lovely cruise on a small deluxe vessel, depart from Dubrovnik, one of the most famous cities in Croatia, heading to colourful and elegant Opatija located up north, with stops in most popular destinations: ancient Split with its Roman remains, Korčula, which is believed to be Marco Polo's birth place and the 3,000-year-old city of Zadar. Along the way, enjoy great sea views, delicious food and swim stops in picturesque secluded lagoons.&nbsp;</p>",Deluxe,-,-
181,"Rhapsody: Dubrovnik to Opatija",cruise-dubrovnik-opatija-rhapsody,/storage/ships/rhapsody.jpg,,"Deluxe Superior",-,-
437,"Markan: Dubrovnik to Opatija 2022",cruise-dubrovnik-opatija-markan-2022,/storage/ships/cruise-dubrovnik-markan.jpg,"<p>Join a lovely cruise on a small deluxe vessel, depart from Dubrovnik,&nbsp; one of the most famous cities in Croatia, heading to colourful and elegant Opatija located up north, with stops in most popular destinations: ancient Split with its Roman remains, Korčula, which is believed to be Marco Polo's birth place and the 3,000-year-old city of Zadar. Along the way, enjoy great sea views, delicious food and swim stops in picturesque secluded lagoons.&nbsp;</p>","Deluxe Superior",-,-
182,"Rhapsody: Dubrovnik to Split",cruise-dubrovnik-split-rhapsody,/storage/ships/rhapsody.jpg,,"Deluxe Superior",-,-
438,"Fantazija: Opatija to Dubrovnik 2022",cruise-opatija-dubrovnik-fantazija-2022,/storage/ships/1_IMG_9543.jpg,"<p>One of Croatia's oldest resorts, the elegant coastal town of Opatija is located in the northern part of the coast. It's a great place to start your romantic journey onboard a luxurious small ship&nbsp; towards the south, especially if you are planning to see as much as possible during the 7-night cruise. On the way down to Dubrovnik you will have a chance to explore both well known places like Zadar, Split, Korcula and some hidden gems that often go overlooked: &Scaron;ibenik, Raband Metković, Croatia's answer to California.&nbsp;</p>",Deluxe,-,-
183,"Rhapsody: Opatija to Dubrovnik",cruise-opatija-dubrovnik-rhapsody,/storage/ships/rhapsody.jpg,,"Deluxe Superior",-,-
439,"Markan: Opatija to Dubrovnik 2022",cruise-opatija-dubrovnik-markan-2022,/storage/ships/cruise-dubrovnik-markan.jpg,"<p>One of Croatia's oldest resorts, the elegant coastal town of Opatija is located in the northern part of the coast. It's a great place to start your romantic journey onboard a luxurious small ship&nbsp; towards the south, especially if you are planning to see as much as possible during the 7-night cruise. On the way down to Dubrovnik you will have a chance to explore both well known places like Zadar, Split, Korcula and some hidden gems that often go overlooked: &Scaron;ibenik, Raband Metković, Croatia's answer to California.&nbsp;</p>","Deluxe Superior",-,-
184,"Rhapsody: Split to Split",cruise-split-split-rhapsody,/storage/ships/rhapsody.jpg,,"Deluxe Superior",-,-
440,"Aquamarin: Opatija to Dubrovnik 2022",cruise-opatija-dubrovnik-aquamarin-2022,/storage/ships/cruise-dubrovnik-aquamarine.jpg,"<p>One of Croatia's oldest resorts, the elegant coastal town of Opatija is located in the northern part of the coast. It's a great place to start your romantic journey onboard a luxurious small ship&nbsp; towards the south, especially if you are planning to see as much as possible during the 7-night cruise. On the way down to Dubrovnik you will have a chance to explore both well known places like Zadar, Split, Korcula and some hidden gems that often go overlooked: &Scaron;ibenik, Raband Metković, Croatia's answer to California.&nbsp;</p>",Deluxe,-,-
185,"Riva: Dubrovnik to Split",cruise-dubrovnik-split-riva,/storage/ships/001.jpg,,Deluxe,-,-
441,"Rhapsody: Opatija to Split 2022",cruise-opatija-split-rhapsody-2022,/storage/ships/rhapsody.jpg,"<p>A week-long itinerary from the beautiful Opatija to Split, the second largest city in Croatia, is literally packed with unforgettable destinations, gastronomic delights and great swim stops in picturesque locations. Enjoy a relaxing sailing on a lovely fully equipped mini cruiser, visit the famous national parks Brijuni and Kornati, explore the vibrant cities like Zadar and Pula, indulge in local cuisine and take a dip into the crystal-clear waters of the Adriatic sea.&nbsp;</p>","Deluxe Superior",-,-
186,"Riva: Dubrovnik to Dubrovnik",cruise-dubrovnik-dubrovnik-riva,/storage/ships/001.jpg,,Deluxe,-,-
187,"Riva: Split to Dubrovnik",cruise-split-dubrovnik-riva,/storage/ships/001.jpg,,Deluxe,-,-
443,"My Way: Split to Split - Myths and Legends 2022",cruise-split-split-my-way-2022-2,/storage/ships/My_Way_-_002.jpg,,"Deluxe Superior",-,-
188,"Aquamarin: Dubrovnik to Opatija",cruise-dubrovnik-opatija-aquamarin,/storage/ships/cruise-dubrovnik-aquamarine.jpg,,Deluxe,-,-
444,"Agape Rose Charter Cruise 2022",charter-cruise-agape-rose-2022,/storage/ships/agape-rose2.jpg,,"Deluxe Superior",-,-
189,"Aquamarin: Opatija to Dubrovnik",cruise-opatija-dubrovnik-aquamarin,/storage/ships/cruise-dubrovnik-aquamarine.jpg,,Deluxe,-,-
445,"Amalia: Opatija to Opatija 2022",cruise-opatija-opatija-amalia-2022,/storage/ships/amalia-cover-photo.jpg,"<p>The stunning Kvarner Bay is waiting for you! Conveniently located close to the centre of Europe, Croatia's northernmost coast is full of charming locations: visit the stunning island of Krk, stroll down the streets of the beautiful ancient Zadar, discover Rab, 'the island of love&ldquo; and enjoy fantastic swim stops in picturesque lagoons.&nbsp;</p>","Premium Superior",-,-
190,"Maritimo: Dubrovnik to Opatija",cruise-dubrovnik-opatija-maritimo,/storage/ships/maritimo-lead-71.jpg,,"Deluxe Superior",-,-
446,"Moonlight: Opatija to Opatija 2022",cruise-opatija-opatija-moonlight-2022,/storage/ships/moonlight-cover-photo.jpg,"<p>The stunning Kvarner Bay is waiting for you! Conveniently located close to the centre of Europe, Croatia's northernmost coast is full of charming locations: visit the stunning island of Krk, stroll down the streets of the beautiful ancient Zadar, discover Rab, 'the island of love&ldquo; and enjoy fantastic swim stops in picturesque lagoons.&nbsp;</p>","Premium Superior",-,-
191,"Maritimo: Opatija to Opatija",cruise-opatija-opatija-maritimo,/storage/ships/maritimo-lead-71.jpg,,"Deluxe Superior",-,-
447,"Majestic: Dubrovnik to Split 2022",cruise-dubrovnik-split-majestic-2022,/storage/ships/majestic-cover-photo.jpg,"<p>What can be better than joining a cruise going between the two must see towns of Dubrovnik and Split! Visit many charming highlights: Korčula, Brač, Hvar, Vis, wonder through Mljet National Park and soak up some sun on the famous sandy beaches of Makarska.</p>","Premium Superior",-,-
192,"Ave Maria: Dubrovnik to Split",cruise-dubrovnik-split-ave-maria,/storage/ships/cruise-split-dubrovnik-ave-maria.jpg,,"Deluxe Superior",-,-
448,"Seagull: Dubrovnik to Split 2022",cruise-dubrovnik-split-seagull-2022,/storage/ships/seagull-cover-photo_(1).jpg,"<p>What can be better than joining a cruise going between the two must see towns of Dubrovnik and Split! Visit many charming highlights: Korčula, Brač, Hvar, Vis, wonder through Mljet National Park and soak up some sun on the famous sandy beaches of Makarska.</p>","Premium Superior",-,-
193,"Ave Maria: Dubrovnik to Dubrovnik",cruise-dubrovnik-dubrovnik-ave-maria,/storage/ships/cruise-split-dubrovnik-ave-maria.jpg,,"Deluxe Superior",-,-
449,"Dream: Dubrovnik to Split 2022",cruise-dubrovnik-split-dream-2022,/storage/ships/dream-cover-photo.jpg,"<p>What can be better than joining a cruise going between the two must see towns of Dubrovnik and Split! Visit many charming highlights: Korčula, Brač, Hvar, Vis, wonder through Mljet National Park and soak up some sun on the famous sandy beaches of Makarska.</p>","Premium Superior",-,-
194,"Ave Maria: Split to Dubrovnik",cruise-split-dubrovnik-ave-maria,/storage/ships/cruise-split-dubrovnik-ave-maria.jpg,,"Deluxe Superior",-,-
450,"Spalato: Dubrovnik to Split 2022",cruise-dubrovnik-split-spalato-2022,/storage/ships/cruise-split-dubrovnik-spalato.jpg,"<p class=""MsoListParagraph"" style=""text-indent: -18.0pt; mso-list: l0 level1 lfo1;""><!-- [if !supportLists]--><span style=""mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin;""><span style=""mso-list: Ignore;"">1<span style=""font: 7.0pt 'Times New Roman';"">&nbsp; &nbsp; &nbsp; &nbsp;</span></span></span><!--[endif]-->What can be better than joining a cruise going between the two must see towns of Dubrovnik and Split! Visit many charming highlights: Korčula, Brač, Hvar, Vis, wonder through Mljet National Park and soak up some sun on the famous sandy beaches of Makarska.</p>","Premium Superior",-,-
195,"Amalia: Opatija to Opatija",cruise-opatija-opatija-amalia,/storage/ships/amalia-cover-photo.jpg,,"Premium Superior",-,-
451,"Paradis: Dubrovnik to Split 2022",cruise-dubrovnik-split-paradis-2022,/storage/ships/paradise.jpg,"<p>What can be better than joining a cruise going between the two must see towns of Dubrovnik and Split! Visit many charming highlights: Korčula, Brač, Hvar, Vis, wonder through Mljet National Park and soak up some sun on the famous sandy beaches of Makarska.</p>","Premium Superior",-,-
196,"Amalia: Split to Split",cruise-split-split-amalia,/storage/ships/amalia-cover-photo.jpg,,"Premium Superior",-,-
452,"Dream: Split to Split 2022",cruise-split-split-dream-2022,/storage/ships/dream-cover-photo.jpg,"<p>The classical South Dalmatian route from Split will leave you breathless! It's a great combination of culture and adventure: explore the most popular destinations like Dubrovnik, Mljet, Makarska, Hvar and Korčula, discover fantastic beaches, enjoy local food and make new friends.&nbsp;</p>","Premium Superior",-,-
197,"Dream: Dubrovnik to Split",cruise-dubrovnik-split-dream,/storage/ships/dream-cover-photo.jpg,,"Premium Superior",-,-
453,"Amalia: Split to Split 2022",cruise-split-split-amalia-2022,/storage/ships/amalia-cover-photo.jpg,"<p>The classical South Dalmatian route from Split will leave you breathless! It's a great combination of culture and adventure: explore the most popular destinations like Dubrovnik, Mljet, Makarska, Hvar and Korčula, discover fantastic beaches, enjoy local food and make new friends.&nbsp;</p>","Premium Superior",-,-
198,"Dream: Split to Split",cruise-split-split-dream,/storage/ships/dream-cover-photo.jpg,,"Premium Superior",-,-
454,"Majestic: Split to Split 2022",cruise-split-split-majestic-2022,/storage/ships/majestic-cover-photo.jpg,"<p>The classical South Dalmatian route from Split will leave you breathless! It's a great combination of culture and adventure: explore the most popular destinations like Dubrovnik, Mljet, Makarska, Hvar and Korčula, discover fantastic beaches, enjoy local food and make new friends.&nbsp;</p>","Premium Superior",-,-
199,"Lupus Mare: Dubrovnik to Split",cruise-dubrovnik-split-lupus-mare,/storage/ships/cruise-dubrovnik-split-lupus-mare.jpg,,Deluxe,-,-
455,"Seagull: Split to Split 2022",cruise-split-split-seagull-2022,/storage/ships/seagull-cover-photo_(1).jpg,"<p>The classical South Dalmatian route from Split will leave you breathless! It's a great combination of culture and adventure: explore the most popular destinations like Dubrovnik, Mljet, Makarska, Hvar and Korčula, discover fantastic beaches, enjoy local food and make new friends.&nbsp;</p>","Premium Superior",-,-
200,"Lupus Mare: Split to Dubrovnik",cruise-split-dubrovnik-lupus-mare,/storage/ships/cruise-dubrovnik-split-lupus-mare.jpg,,Deluxe,-,-
456,"Spalato: Split to Split 2022",cruise-split-split-spalato-2022,/storage/ships/cruise-split-dubrovnik-spalato.jpg,"<p>The classical South Dalmatian route from Split will leave you breathless! It's a great combination of culture and adventure: explore the most popular destinations like Dubrovnik, Mljet, Makarska, Hvar and Korčula, discover fantastic beaches, enjoy local food and make new friends.&nbsp;</p>","Premium Superior",-,-
201,"Lupus Mare: Split to Split",cruise-split-split-lupus-mare,/storage/ships/cruise-dubrovnik-split-lupus-mare.jpg,,Deluxe,-,-
457,"Spalato: Split to Split Croatian Wilderness 2022",cruise-split-split-croatian-wilderness-spalato-2022,/storage/ships/cruise-split-dubrovnik-spalato.jpg,"<p>We've got something special for those who'd love to get off the beaten path and see some lesser-known remote islands like Lastovo, Vis and Ravnik. A perfect return Split cruise for all nature-lovers. The route also includes the popular Hvar, Brač and Korčula.&nbsp;</p>","Premium Superior",-,-
202,"Majestic: Dubrovnik to Split",cruise-dubrovnik-split-majestic,/storage/ships/majestic-cover-photo.jpg,,"Premium Superior",-,-
458,"Moonlight: Split to Split Croatian Wilderness 2022",cruise-split-split-croatian-wilderness-moonlight-2022,/storage/ships/moonlight-cover-photo.jpg,"<p>We've got something special for those who'd love to get off the beaten path and see some lesser-known remote islands like Lastovo, Vis and Ravnik. A perfect return Split cruise for all nature-lovers. The route also includes the popular Hvar, Brač and Korčula.&nbsp;</p>","Premium Superior",-,-
203,"Majestic: Split to Dubrovnik",cruise-split-dubrovnik-majestic,/storage/ships/majestic-cover-photo.jpg,,"Premium Superior",-,-
459,"Amalia: Split to Split Nature and Culture 2022",cruise-split-split-nature-and-culture-amalia-2022,/storage/ships/amalia-cover-photo.jpg,"<p>A well-balanced combination of exceptional natural beauty and cultural heritage, this cruise that sets sail in Split covers the northern coast and includes such charming places as Primo&scaron;ten, &Scaron;ibenik, Kornati and Zadar. Explore the beauty of coastal towns, visit gorgeous national parks and take a swim in the most picturesque locations.&nbsp;</p>","Premium Superior",-,-
204,"Majestic: Split to Split",cruise-split-split-majestic,/storage/ships/majestic-cover-photo.jpg,,"Premium Superior",-,-
205,"Majestic: Split to Split",cruise-split-dubrovnik-split-majestic,/storage/ships/majestic-cover-photo.jpg,,"Premium Superior",-,-
206,"Moonlight: Split to Split",cruise-split-split-moonlight,/storage/ships/moonlight-cover-photo.jpg,,"Premium Superior",-,-
462,"Majestic: Split to Split Nature and Culture 2022",cruise-split-split-nature-and-culture-majestic-2022,/storage/ships/majestic-cover-photo.jpg,"<p>A well-balanced combination of exceptional natural beauty and cultural heritage, this cruise that sets sail in Split covers the northern coast and includes such charming places as Primo&scaron;ten, &Scaron;ibenik, Kornati and Zadar. Explore the beauty of coastal towns, visit gorgeous national parks and take a swim in the most picturesque locations.&nbsp;</p>","Premium Superior",-,-
207,"Moonlight: Split to Split",cruise-split-primosten-split-moonlight,/storage/ships/moonlight-cover-photo.jpg,,"Premium Superior",-,-
463,"Dream: Split to Dubrovnik 2022",cruise-split-dubrovnik-dream-2022,/storage/ships/dream-cover-photo.jpg,"<p>Spend seven unforgettable nights on board a comfortable modern mini-cruiser going from Split to Dubrovnik. On your way down south visit the most popular touristic destinations: Hvar, Brač, Korčula as well as the vibrant town of Makarska, known for its attractive sandy beaches.&nbsp;</p>","Premium Superior",-,-
208,"Moonlight: Split to Opatija",cruise-split-opatija-moonlight,/storage/ships/moonlight-cover-photo.jpg,,"Premium Superior",-,-
464,"Paradis: Split to Dubrovnik 2022",cruise-split-dubrovnik-paradis-2022,/storage/ships/paradise.jpg,"<p>Spend seven unforgettable nights on board a comfortable modern mini-cruiser going from Split to Dubrovnik. On your way down south visit the most popular touristic destinations: Hvar, Brač, Korčula as well as the vibrant town of Makarska, known for its attractive sandy beaches.&nbsp;</p>","Premium Superior",-,-
465,"Majestic: Split to Dubrovnik 2022",cruise-split-dubrovnik-majestic-2022,/storage/ships/majestic-cover-photo.jpg,"<p>Spend seven unforgettable nights on board a comfortable modern mini-cruiser going from Split to Dubrovnik. On your way down south visit the most popular touristic destinations: Hvar, Brač, Korčula as well as the vibrant town of Makarska, known for its attractive sandy beaches.&nbsp;</p>","Premium Superior",-,-
466,"Spalato: Split to Dubrovnik 2022",cruise-split-dubrovnik-spalato-2022,/storage/ships/cruise-split-dubrovnik-spalato.jpg,"<p>Spend seven unforgettable nights on board a comfortable modern mini-cruiser going from Split to Dubrovnik. On your way down south visit the most popular touristic destinations: Hvar, Brač, Korčula as well as the vibrant town of Makarska, known for its attractive sandy beaches.&nbsp;</p>","Premium Superior",-,-
467,"Equator: Split to Dubrovnik 2022",cruise-split-dubrovnik-equator-2022,/storage/ships/equator.jpg,"<p>Fancy an exciting 8-day adventure in the gorgeous Adriatic Sea? Start your journey in Dalmatia's vibrant capital Split and disembark in the fabulous city of Dubrovnik. Despite the tight-looking sailing schedule, the route is perfectly designed for everyone yearning for a relaxing holiday! Stop off at Hvar, Brač, Vis and Elafiti to enjoy some sight-seeing, fantastic nature and lovely beaches.&nbsp;</p>",Deluxe,-,-
212,"Seagull: Split to Split",cruise-split-split-seagull,/storage/ships/seagull-cover-photo_(1).jpg,,"Premium Superior",-,-
468,"My Way: Split to Dubrovnik 2022",cruise-split-dubrovnik-my-way-2022,/storage/ships/My_Way_-_002.jpg,"<p>Fancy an exciting 8-day adventure in the gorgeous Adriatic Sea? Start your journey in Dalmatia's vibrant capital Split and disembark in the fabulous city of Dubrovnik. Despite the tight-looking sailing schedule, the route is perfectly designed for everyone yearning for a relaxing holiday! Stop off at Hvar, Brač, Vis and Elafiti to enjoy some sight-seeing, fantastic nature and lovely beaches.&nbsp;</p>","Deluxe Superior",-,-
214,"Spalato: Dubrovnik to Split",cruise-dubrovnik-split-spalato,/storage/ships/cruise-split-dubrovnik-spalato.jpg,,"Premium Superior",-,-
470,"Equator: Dubrovnik to Split 2022",cruise-dubrovnik-split-equator-2022,/storage/ships/equator.jpg,"<p>The southernmost town of Croatia is a great place to start your voyage! The coastline between Dubrovnik and Split is literally sprinkled with charming islands - real heaven for all nature and culture lovers. Comfortable accommodation in an en-suite cabin, swim stops in picturesque secluded lagoons, delicious meals and breathtaking views will make your Croatian dream come true.</p>",Deluxe,-,-
215,"Spalato: Split to Dubrovnik",cruise-split-dubrovnik-spalato,/storage/ships/cruise-split-dubrovnik-spalato.jpg,,"Premium Superior",-,-
471,"My Way: Dubrovnik to Dubrovnik 2022",cruise-dubrovnik-dubrovnik-my-way-2022,/storage/ships/My_Way_-_002.jpg,"<p>A perfect cruise for every one who wants to start and finish in Dubrovnik! This UNESCO-protected medieval town has some of the most beautiful islands in South Adriatic, so a 7-night journey is definitely the best option to see them all. Dalmatia's capital Split and the vibrant island of Brač are also included in this adventure. Accommodation on a perfectly equipped modern vessel, new fantastic places every day, delicious meals and relaxing atmosphere of Croatian coastal towns.&nbsp;</p>","Deluxe Superior",-,-
216,"Spalato: Split to Split",cruise-split-split-spalato,/storage/ships/cruise-split-dubrovnik-spalato.jpg,,"Premium Superior",-,-
472,"My Way: Dubrovnik to Split 2022",cruise-dubrovnik-split-my-way-2022,/storage/ships/My_Way_-_002.jpg,"<p>The southernmost town of Croatia is a great place to start your voyage! The coastline between Dubrovnik and Split is literally sprinkled with charming islands - real heaven for all nature and culture lovers. Comfortable accommodation in an en-suite cabin, swim stops in picturesque secluded lagoons, delicious meals and breathtaking views will make your Croatian dream come true.</p>","Deluxe Superior",-,-
219,"Desire: Dubrovnik to Split",cruise-dubrovnik-split-desire,/storage/ships/desire.jpg,,"Deluxe Superior",-,-
475,"Desire: Dubrovnik to Split 2022",cruise-dubrovnik-split-desire-2022,/storage/ships/desire.jpg,"<p>The southernmost town of Croatia is a great place to start your voyage! The coastline between Dubrovnik and Split is literally sprinkled with charming islands - real heaven for all nature and culture lovers. Comfortable accommodation in an en-suite cabin, swim stops in picturesque secluded lagoons, delicious meals and breathtaking views will make your Croatian dream come true.</p>","Deluxe Superior",-,-
220,"Desire: Split to Dubrovnik",cruise-split-dubrovnik-desire,/storage/ships/desire.jpg,,"Deluxe Superior",-,-
476,"My Wish: Dubrovnik to Split 2022",cruise-dubrovnik-split-my-wish-2022,/storage/ships/my-wish2.jpg,"<p>The southernmost town of Croatia is a great place to start your voyage! The coastline between Dubrovnik and Split is literally sprinkled with charming islands - real heaven for all nature and culture lovers. Comfortable accommodation in an en-suite cabin, swim stops in picturesque secluded lagoons, delicious meals and breathtaking views will make your Croatian dream come true.</p>","Deluxe Superior",-,-
221,"Adriatic Queen: Dubrovnik to Split",cruise-dubrovnik-split-adriatic-queen,/storage/ships/adriatic_queen.jpg,,Deluxe,-,-
477,"Prestige: Dubrovnik to Split 2022",cruise-dubrovnik-split-prestige-2022,/storage/ships/prestige_(6).jpg,"<p>The southernmost town of Croatia is a great place to start your voyage! The coastline between Dubrovnik and Split is literally sprinkled with charming islands - real heaven for all nature and culture lovers. Comfortable accommodation in an en-suite cabin, swim stops in picturesque secluded lagoons, delicious meals and breathtaking views will make your Croatian dream come true.</p>",Deluxe,-,-
222,"Arca: Split to Split",cruise-split-split-arca,/storage/ships/arca.jpg,,"Deluxe Superior",-,-
478,"Premier: Dubrovnik to Split 2022",cruise-dubrovnik-zadar-premier-2022,/storage/ships/premier.jpg,"<p>Get ready for the most incredible week of your life onboard a deluxe mini-cruiser! Depart from Dubrovnik, one of the most visited Croatian towns, and head up north towards the 3,000-year-old city of Zadar. This route brings the opportunity to explore many places: the national park of Mljet, Hvar, Korćula, Split and &Scaron;ibenik. Soak up some sun on the top deck, enjoy prepared meals on board, swim in the most picturesque locations and learn more about ancient town during the guided tours.&nbsp;</p>","Deluxe Superior",-,-
223,"Arca: Split to Split",cruise-split-sibenik-split-arca,/storage/ships/arca.jpg,,"Deluxe Superior",-,-
480,"Desire: Split to Dubrovnik 2022",cruise-split-dubrovnik-desire-2022,/storage/ships/desire.jpg,"<p>Fancy an exciting 8-day adventure in the gorgeous Adriatic Sea? Start your journey in Dalmatia's vibrant capital Split and disembark in the fabulous city of Dubrovnik. Despite the tight-looking sailing schedule, the route is perfectly designed for everyone yearning for a relaxing holiday! Stop off at Hvar, Brač, Vis and Elafiti to enjoy some sight-seeing, fantastic nature and lovely beaches.&nbsp;</p>","Deluxe Superior",-,-
225,"Providenca: Dubrovnik to Omiš",cruise-dubrovnik-omis-providenca,/storage/ships/cruise-dubrovnik-providenca.jpg,,Deluxe,-,-
481,"My Wish: Split to Dubrovnik 2022",cruise-split-dubrovnik-my-wish-2022,/storage/ships/my-wish2.jpg,"<p>Fancy an exciting 8-day adventure in the gorgeous Adriatic Sea? Start your journey in Dalmatia's vibrant capital Split and disembark in the fabulous city of Dubrovnik. Despite the tight-looking sailing schedule, the route is perfectly designed for everyone yearning for a relaxing holiday! Stop off at Hvar, Brač, Vis and Elafiti to enjoy some sight-seeing, fantastic nature and lovely beaches.&nbsp;</p>","Deluxe Superior",-,-
226,"Providenca: Split to Split",cruise-split-split-providenca,/storage/ships/cruise-dubrovnik-providenca.jpg,,Deluxe,-,-
482,"Prestige: Split to Dubrovnik 2022",cruise-split-dubrovnik-prestige-2022,/storage/ships/prestige_(6).jpg,"<p>Fancy an exciting 8-day adventure in the gorgeous Adriatic Sea? Start your journey in Dalmatia's vibrant capital Split and disembark in the fabulous city of Dubrovnik. Despite the tight-looking sailing schedule, the route is perfectly designed for everyone yearning for a relaxing holiday! Stop off at Hvar, Brač, Vis and Elafiti to enjoy some sight-seeing, fantastic nature and lovely beaches.&nbsp;</p>",Deluxe,-,-
227,"Providenca: Dubrovnik to Zadar",cruise-dubrovnik-zadar-providenca,/storage/ships/cruise-dubrovnik-providenca.jpg,,Deluxe,-,-
483,"Arca: Split - Dubrovnik - Split 2022",cruise-split-dubrovnik-split-arca-2022,/storage/ships/arca.jpg,"<p>If you are looking for a great round trip along the Croatian coast, choose Split as you starting point to go down to Dubrovnik and back. This route includes all the &bdquo;greatest hits&ldquo; of Croatia's gourgeous archipelago: Hvar, Brač, Mljet and Korčula. This itinerary offers a lot of relaxation, great sight-seeing and unforgettable gastronomic experience. Swim stops before lunch, arrival to the port in the afternoon and evenings spent at leisure exploring new towns before disembarking back in Split.&nbsp;</p>","Deluxe Superior",-,-
228,"Karizma: Split to Split",cruise-split-split-karizma,/storage/ships/Karizma_-_001.jpg,,Deluxe,-,-
484,"My Way: Split - Split 2022",cruise-split-split-my-way-2022,/storage/ships/My_Way_-_002.jpg,"<p>If you are looking for a great round trip along the Croatian coast, choose Split as you starting point to go down to Dubrovnik and back. This route includes all the &bdquo;greatest hits&ldquo; of Croatia's gourgeous archipelago: Hvar, Brač, Mljet and Korčula. This itinerary offers a lot of relaxation, great sight-seeing and unforgettable gastronomic experience. Swim stops before lunch, arrival to the port in the afternoon and evenings spent at leisure exploring new towns before disembarking back in Split.&nbsp;</p>","Deluxe Superior",-,-
229,"My Way: Dubrovnik to Dubrovnik",cruise-dubrovnik-budva-dubrovnik-my-way,/storage/ships/My_Way_-_002.jpg,,"Deluxe Superior",-,-
230,"Antaris: Dubrovnik to Split 2021",cruise-dubrovnik-split-antaris-2021,/storage/ships/antaris-lead-001.jpg,,"Deluxe Superior",-,-
231,"Antaris: Split to Dubrovnik 2021",cruise-split-dubrovnik-antaris-2021,/storage/ships/antaris-lead-001.jpg,,"Deluxe Superior",-,-
232,"Ban: Dubrovnik to Split 2021",cruise-dubrovnik-split-ban-2021,/storage/ships/ban-lead-001.jpg,,"Deluxe Superior",-,-
488,"Prestige: Split to Split 2022",cruise-split-split-prestige-2022,/storage/ships/prestige_(6).jpg,"<p>If you are looking for a great round trip along the Croatian coast, choose Split as you starting point to go down to Dubrovnik and back. This route includes all the &bdquo;greatest hits&ldquo; of Croatia's gourgeous archipelago: Hvar, Brač, Mljet and Korčula. This itinerary offers a lot of relaxation, great sight-seeing and unforgettable gastronomic experience. Swim stops before lunch, arrival to the port in the afternoon and evenings spent at leisure exploring new towns before disembarking back in Split.&nbsp;</p>",Deluxe,-,-
233,"Ban: Split to Dubrovnik 2021",cruise-split-dubrovnik-ban-2021,/storage/ships/ban-lead-001.jpg,,"Deluxe Superior",-,-
489,"Arca: Split - Zadar - Split 2022",cruise-split-zadar-split-arca-2022,/storage/ships/arca.jpg,"<p>The Croatian coastline north of Split has so much to offer, however, surprisingly, it often goes overlooked. The good news is: North Dalmatia is way less crowded than the south, which brings more opportunities to explore the main highlights without hords of tourists. Listen to the famous Sea Organ in the 3,000-year-old city of Zadar, stroll along the picturesque seafront of &Scaron;ibenik, enjoy multiple stops for swimming and delicious meals on board.&nbsp;</p>
<p>&nbsp;</p>","Deluxe Superior",-,-
234,"Cristal: Split to Dubrovnik 2021",cruise-split-dubrovnik-cristal-2021,/storage/ships/cristal-exterior-002.jpg,,"Deluxe Superior",-,-
